num_bikes_available,is_renting,num_docks_available,is_returning,num_ebikes_available,station_id,num_bikes_disabled,legacy_id,last_reported,eightd_has_available_keys,is_installed,num_docks_disabled,num_scooters_unavailable,num_scooters_available
20,1,0,1,7,bf093f72-1d8d-44ae-91b5-e36958a27976,1,4858,1709643305,False,1,0,0.0,0.0
9,1,10,1,6,0f9423bd-98dd-4919-b6e3-28880ff7ecca,0,4817,1709643305,False,1,0,0.0,0.0
35,1,20,1,32,412c1416-d15b-4e6a-9691-da4c3cc0d0d2,8,4300,1709643306,False,1,0,0.0,0.0
5,1,17,1,3,1828969417249358046,0,1828969417249358046,1709643306,False,1,0,0.0,0.0
23,1,1,1,6,1822663143025657920,1,1822663143025657920,1709643306,False,1,0,0.0,0.0
6,1,12,1,4,6fcad2af-c3e2-47a4-8942-023ae4047e67,1,4293,1709643306,False,1,0,0.0,0.0
21,1,14,1,12,aa8fc8b7-b66c-41d9-9885-30b8af599378,7,4705,1709643306,False,1,0,0.0,0.0
7,1,27,1,5,c1c33a35-751f-4dd6-baef-82db46f7ab46,3,3790,1709643307,False,1,0,0.0,0.0
2,1,22,1,0,74a1dc19-f894-4246-99f1-476a92452995,2,3587,1709643307,False,1,0,0.0,0.0
5,1,12,1,2,d473f31f-68f2-4777-a364-ed127db04345,1,3826,1709643307,False,1,0,0.0,0.0
23,1,24,1,13,cdb6e2aa-4da3-4ed7-9b13-ce626addf6b0,7,4233,1709643307,False,1,0,0.0,0.0
5,1,15,1,2,fdf21800-6106-4739-b7d5-b379b19e5732,0,4913,1709643307,False,1,1,0.0,0.0
1,1,18,1,1,311269f4-53dc-4f83-b26b-ecb6e8e160ed,1,4962,1709643305,False,1,0,0.0,0.0
3,1,24,1,3,21361381-fd4a-44a4-bfa7-61f075192ce9,0,3761,1709643305,False,1,0,0.0,0.0
32,1,21,1,12,66db6cd4-0aca-11e7-82f6-3863bb44ef7c,2,302,1709643305,False,1,0,0.0,0.0
29,1,18,1,5,66db237e-0aca-11e7-82f6-3863bb44ef7c,6,72,1709643305,False,1,1,0.0,0.0
22,1,12,1,7,cae4f2f4-9642-474c-95cc-6cc07592f120,1,3721,1709643305,False,1,0,0.0,0.0
12,1,25,1,11,66dc7b10-0aca-11e7-82f6-3863bb44ef7c,2,510,1709643304,False,1,0,0.0,0.0
28,1,3,1,3,9459fca8-b044-4ed1-8f2c-c5db11ba868f,1,4568,1709643310,False,1,0,0.0,0.0
24,1,7,1,10,dd8627c8-4190-4a30-8758-e77a7b010437,2,3533,1709643310,False,1,0,0.0,0.0
9,1,38,1,6,66dd4051-0aca-11e7-82f6-3863bb44ef7c,2,3136,1709643310,False,1,1,0.0,0.0
6,1,12,1,5,89171660-8cef-443f-8f75-67503532d1ce,3,4198,1709643303,False,1,0,0.0,0.0
4,1,17,1,4,8c700e85-cfdb-4eef-ba49-53bd69c004ed,1,3777,1709643304,False,1,1,0.0,0.0
11,1,13,1,0,4223f276-a4d4-45e0-b914-67f5ef1e81ba,1,4254,1709643304,False,1,0,0.0,0.0
15,1,2,1,4,4cd5a87d-7618-4a15-892d-8cf29eec865c,1,4827,1709643304,False,1,0,0.0,0.0
12,1,6,1,1,16e17ca1-b2dc-47d0-8c8b-199cb4736fe7,1,4628,1709643304,False,1,0,0.0,0.0
20,1,9,1,5,897e8739-ee1d-4b2e-b151-ad7e64e87697,2,3509,1709643310,False,1,0,0.0,0.0
12,1,6,1,3,1c82b223-42ba-4d15-8e8a-bd8ae2a57cde,1,4414,1709643314,False,1,0,0.0,0.0
8,1,4,1,4,66dc0d3a-0aca-11e7-82f6-3863bb44ef7c,3,421,1709643314,False,1,4,0.0,0.0
25,1,71,1,3,66db32fb-0aca-11e7-82f6-3863bb44ef7c,3,164,1709643314,False,1,0,0.0,0.0
57,1,7,1,9,66dc51e9-0aca-11e7-82f6-3863bb44ef7c,5,489,1709643314,False,1,1,0.0,0.0
16,1,8,1,4,1882735162923150168,0,1882735162923150168,1709643312,False,1,0,0.0,0.0
3,1,17,1,2,98af0e1d-ea33-4c6e-95fe-97846e81081e,1,4294,1709643312,False,1,0,0.0,0.0
2,1,15,1,0,b1f67e5c-7c26-4bf3-a90e-1500a3160d60,3,3843,1709643312,False,1,1,0.0,0.0
50,1,4,1,2,66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,0,3105,1709643312,False,1,0,0.0,0.0
6,1,13,1,1,66de1a8a-0aca-11e7-82f6-3863bb44ef7c,2,3356,1709643312,False,1,0,0.0,0.0
15,1,10,1,7,66dd4981-0aca-11e7-82f6-3863bb44ef7c,1,3157,1709643312,False,1,0,0.0,0.0
18,1,12,1,16,66de1f17-0aca-11e7-82f6-3863bb44ef7c,3,3362,1709643312,False,1,1,0.0,0.0
16,1,6,1,1,d5788cfa-817e-4b65-b43f-edda222a3c3c,3,3573,1709643312,False,1,0,0.0,0.0
15,1,4,1,1,b3a9057e-7ff6-4117-b96e-e71c173cf1e9,1,3964,1709643312,False,1,0,0.0,0.0
5,1,11,1,3,3134bce7-0bb9-4a45-9c87-60a8cb681d72,2,3863,1709643312,False,1,0,0.0,0.0
5,1,13,1,2,ab79da3d-f92a-42de-a76d-e05b5d7e724c,1,4035,1709643315,False,1,0,0.0,0.0
23,1,10,1,12,66dc73b0-0aca-11e7-82f6-3863bb44ef7c,5,495,1709643315,False,1,1,0.0,0.0
74,1,8,1,7,66dc36c3-0aca-11e7-82f6-3863bb44ef7c,2,470,1709643315,False,1,0,0.0,0.0
24,1,3,1,0,160e21da-6dd2-47ff-8385-e13c8cdce4fa,0,4386,1709643315,False,1,0,0.0,0.0
17,1,2,1,7,9505c2b7-0c3a-4791-8471-d2092a86291f,4,3804,1709643316,False,1,0,0.0,0.0
64,1,4,1,10,66dbf667-0aca-11e7-82f6-3863bb44ef7c,0,415,1709643316,False,1,0,0.0,0.0
10,1,8,1,0,84b30f68-5404-453a-ae86-a2baff03a2c9,1,4566,1709643316,False,1,0,0.0,0.0
5,1,25,1,2,cd5e7c3e-c618-416a-ae99-b509bd56e1b2,1,4264,1709643316,False,1,0,0.0,0.0
28,1,6,1,15,66ddb41c-0aca-11e7-82f6-3863bb44ef7c,0,3238,1709643311,False,1,0,0.0,0.0
10,1,7,1,4,1860187301567054286,3,1860187301567054286,1709643311,False,1,0,0.0,0.0
23,1,24,1,11,fbee1143-e93f-418d-b6bc-8fde4a9a8746,2,4696,1709643311,False,1,1,0.0,0.0
14,1,17,1,0,01f01352-50d4-484e-a611-576b18ac373a,3,4431,1709643311,False,1,0,0.0,0.0
23,1,20,1,11,66dde079-0aca-11e7-82f6-3863bb44ef7c,4,3283,1709643312,False,1,1,0.0,0.0
33,1,6,1,17,50e05a9f-dce6-4315-a10d-1fa786fc18ee,14,4122,1709643311,False,1,0,0.0,0.0
17,1,9,1,14,01a1343d-9c7b-4a83-8a5a-a600187f19c4,5,4007,1709643312,False,1,0,0.0,0.0
41,1,15,1,6,e51c8b72-460f-41c2-a5ca-de85d3f46a30,1,3735,1709643313,False,1,0,0.0,0.0
34,1,3,1,16,66de2131-0aca-11e7-82f6-3863bb44ef7c,0,3367,1709643313,False,1,2,0.0,0.0
16,1,12,1,1,1862788101231526152,2,1862788101231526152,1709643313,False,1,0,0.0,0.0
32,1,38,1,17,66dc7957-0aca-11e7-82f6-3863bb44ef7c,3,507,1709643313,False,1,0,0.0,0.0
56,1,2,1,5,6067af3d-f7ed-4149-a394-2fc2eb295872,1,4690,1709643316,False,1,0,0.0,0.0
19,1,0,1,5,9dde927d-9984-4f97-bcd0-fbcb59e6ca66,0,4864,1709643314,False,1,0,0.0,0.0
5,1,14,1,0,7e7d974c-a6ec-4d9a-b4ed-01a4d2056d8b,0,4799,1709643314,False,1,0,0.0,0.0
5,1,10,1,0,de449a58-0edf-4d36-91b4-4b313576e945,2,3947,1709643316,False,1,0,0.0,0.0
24,1,13,1,2,cb04be8e-8edc-4c9d-bfc0-76f94e3a3d9b,6,5003,1709643317,False,1,0,0.0,0.0
2,1,19,1,2,8a24490d-d5c5-4bac-9e36-56967834fc10,1,4490,1709643317,False,1,0,0.0,0.0
20,1,0,1,3,1843486757863039016,0,1843486757863039016,1709643317,False,1,0,0.0,0.0
18,1,3,1,9,1817433126359581672,1,1817433126359581672,1709643317,False,1,0,0.0,0.0
33,1,14,1,14,348c5e65-cbc3-4da6-9856-fc253a0ba546,7,4336,1709643317,False,1,0,0.0,0.0
5,1,12,1,2,9e99abca-c679-4788-9a4e-39066660bd6a,1,3530,1709643317,False,1,0,0.0,0.0
22,1,6,1,5,c05cd2e2-74e8-4526-a62b-d631e005fdd8,0,3502,1709643317,False,1,0,0.0,0.0
17,1,7,1,1,66de06ef-0aca-11e7-82f6-3863bb44ef7c,1,3322,1709643318,False,1,0,0.0,0.0
15,1,38,1,6,1286480d-5d6d-4a47-9fac-e156dba2b6fc,7,4754,1709643318,False,1,0,0.0,0.0
0,1,18,1,0,6661108f-28eb-4671-ad0c-36a311d325aa,1,4652,1709643318,False,1,0,0.0,0.0
19,1,1,1,14,0e82ab9f-8c93-4302-b9df-342f8135a05c,0,4446,1709643318,False,1,0,0.0,0.0
6,1,12,1,2,d873e463-2dc9-4bf8-86c7-fea8ddaa3a9f,1,4172,1709643318,False,1,0,0.0,0.0
3,1,11,1,1,141ba25c-f4ea-4cec-ae7e-022401e23087,1,3882,1709643318,False,1,0,0.0,0.0
6,1,13,1,6,4e1a13af-1c3b-48f2-8586-5edceea97d61,2,4251,1709643318,False,1,0,0.0,0.0
9,1,11,1,5,febf420f-bbec-4044-a3af-69959e018ccb,1,4837,1709643318,False,1,0,0.0,0.0
14,1,10,1,1,66dd8bd9-0aca-11e7-82f6-3863bb44ef7c,2,3221,1709643319,False,1,0,0.0,0.0
16,1,2,1,7,3bdd81c8-3112-45e6-ae72-11a3f4fa5921,5,4916,1709643319,False,1,2,0.0,0.0
20,1,5,1,1,27c71510-d515-4add-b660-6efd6f225cd1,2,4685,1709643319,False,1,0,0.0,0.0
34,1,7,1,1,66dd2556-0aca-11e7-82f6-3863bb44ef7c,2,3124,1709643319,False,1,0,0.0,0.0
0,0,0,0,0,606c7384-75e9-4988-858a-07b88b3a9413,0,3818,1708955737,False,0,0,,
0,0,0,0,0,66de0a0a-0aca-11e7-82f6-3863bb44ef7c,0,3329,1707168986,False,0,0,,
7,1,18,1,7,1861681959015615218,0,1861681959015615218,1709643198,False,1,0,0.0,0.0
4,1,13,1,2,1828966490867110420,1,1828966490867110420,1709643199,False,1,0,0.0,0.0
17,1,0,1,0,201edb67-d071-4b67-bafd-131e5c273e9f,2,3851,1709643200,False,1,1,0.0,0.0
26,1,3,1,13,1786696780996714874,1,1786696780996714874,1709643199,False,1,1,0.0,0.0
6,1,17,1,5,f47c7f15-1c30-4199-a09f-134f0f0f684b,1,5001,1709643200,False,1,0,0.0,0.0
13,1,3,1,1,66dcc44a-0aca-11e7-82f6-3863bb44ef7c,2,3057,1709643202,False,1,0,0.0,0.0
38,1,4,1,6,1794096824496960148,3,1794096824496960148,1709643202,False,1,0,0.0,0.0
18,1,3,1,0,dfb8b9c8-3006-4b76-963a-95f7471dc0a8,1,4377,1709643205,False,1,0,0.0,0.0
60,1,11,1,10,66dc176f-0aca-11e7-82f6-3863bb44ef7c,6,439,1709643206,False,1,0,0.0,0.0
3,1,17,1,2,0e8bfd72-c494-4d3e-85e2-4f98b801fe3b,0,4994,1709643206,False,1,0,0.0,0.0
9,1,10,1,7,1abd4668-ed6b-4930-8177-17239ae75a9e,0,3902,1709643206,False,1,0,0.0,0.0
55,1,12,1,16,93e2e1a5-49c5-41f8-a6bf-b399b6a5140d,1,3656,1709643209,False,1,0,0.0,0.0
4,1,18,1,1,1857515306802639416,1,1857515306802639416,1709643209,False,1,0,0.0,0.0
19,1,0,1,19,1864605926072998676,1,1864605926072998676,1709643202,False,1,0,0.0,0.0
42,1,2,1,35,66dd4423-0aca-11e7-82f6-3863bb44ef7c,0,3144,1709643203,False,1,0,0.0,0.0
27,1,0,1,6,66db460d-0aca-11e7-82f6-3863bb44ef7c,2,264,1709643203,False,1,0,0.0,0.0
4,1,15,1,1,0e240143-2f86-4754-8345-4994750d99f1,1,5041,1709643207,False,1,0,0.0,0.0
3,1,17,1,2,1860188331547447938,2,1860188331547447938,1709643213,False,1,0,0.0,0.0
43,1,5,1,5,66dd1bf3-0aca-11e7-82f6-3863bb44ef7c,1,3107,1709643212,False,1,0,0.0,0.0
10,1,4,1,5,914e3e7c-87da-4f52-aa03-5449c6361fa2,1,3612,1709643213,False,1,0,0.0,0.0
12,1,2,1,3,ba7bf20d-b6bc-43dd-bf30-acb940eaeec8,4,4209,1709643213,False,1,0,0.0,0.0
20,1,2,1,0,566935d6-4d66-4b42-9822-f2a816e357b9,4,3495,1709643213,False,1,0,0.0,0.0
7,1,16,1,2,5a6218aa-c5b7-4436-93c1-dee7cb5322d9,1,4316,1709643211,False,1,0,0.0,0.0
5,1,18,1,2,1835246381185208614,0,1835246381185208614,1709643212,False,1,0,0.0,0.0
9,1,12,1,2,9eb98b3b-ea35-483f-91f6-d90c506152db,2,4029,1709643210,False,1,0,0.0,0.0
55,1,17,1,3,116dbc02-a3c1-4b65-9f73-2a09a2aa1379,8,4216,1709643212,False,1,0,0.0,0.0
3,1,23,1,1,174bf571-e597-463d-84bc-611c4a13d85e,1,5030,1709643218,False,1,0,0.0,0.0
48,1,2,1,20,00d3e65e-b614-4408-aaa9-939ed96ce645,2,3739,1709643218,False,1,0,0.0,0.0
8,1,12,1,5,081d243e-d75e-4e2a-bdae-a990b2397532,0,4888,1709643218,False,1,3,0.0,0.0
53,1,4,1,6,4e862dc1-0652-4f29-a26f-315d763df67d,0,4282,1709643218,False,1,0,0.0,0.0
9,1,8,1,1,8c2ed08f-1660-4db8-9168-4709427c23ed,0,3595,1709643218,False,1,0,0.0,0.0
17,1,9,1,8,66dc7c31-0aca-11e7-82f6-3863bb44ef7c,3,512,1709643218,False,1,0,0.0,0.0
12,1,20,1,1,66de4336-0aca-11e7-82f6-3863bb44ef7c,2,3386,1709643218,False,1,0,0.0,0.0
1,1,22,1,1,a29b031a-9611-4b11-ad97-6d4da99b03ba,2,4562,1709643220,False,1,0,0.0,0.0
24,1,13,1,8,eab2749b-2f79-4797-a0a6-0579b27e6929,2,3881,1709643220,False,1,0,0.0,0.0
40,1,9,1,0,1791188268875152272,0,1791188268875152272,1709643215,False,1,0,0.0,0.0
5,1,16,1,4,1828968327357059242,1,1828968327357059242,1709643217,False,1,0,0.0,0.0
2,1,21,1,2,3ac37967-e174-421a-bfeb-d02249fb1266,2,4401,1709643217,False,1,0,0.0,0.0
4,1,17,1,2,00d94dfc-3695-47e1-aba6-7f319dd2eb08,1,4989,1709643219,False,1,0,0.0,0.0
102,1,4,1,10,66dc0e99-0aca-11e7-82f6-3863bb44ef7c,9,426,1709643222,False,1,0,0.0,0.0
16,1,0,1,3,5fdf435f-6080-4b1d-966c-3b9d08450c4d,3,3929,1709643220,False,1,0,0.0,0.0
17,1,2,1,15,99b7c9a5-9679-417f-b884-21c4b240aa99,1,4445,1709643221,False,1,0,0.0,0.0
21,1,0,1,12,8c6cba48-d803-4a90-99f7-e06edcdbbf92,1,4321,1709643225,False,1,0,0.0,0.0
15,1,4,1,10,1861682182353914188,2,1861682182353914188,1709643226,False,1,0,0.0,0.0
22,1,1,1,0,1dba415a-2c46-419e-838d-7e068b8d7d6f,0,4389,1709643227,False,1,0,0.0,0.0
66,1,3,1,36,66dc7d58-0aca-11e7-82f6-3863bb44ef7c,5,514,1709643227,False,1,1,0.0,0.0
11,1,19,1,3,1808184356986544410,1,1808184356986544410,1709643227,False,1,0,0.0,0.0
6,1,14,1,0,fcb1c3a3-04b6-45cf-bc9a-deb71198804e,0,4604,1709643228,False,1,0,0.0,0.0
29,1,21,1,12,66db4417-0aca-11e7-82f6-3863bb44ef7c,5,259,1709643228,False,1,0,0.0,0.0
4,1,9,1,1,8ea3301f-6940-4e0f-80f0-7a3e54b2eaa5,6,3938,1709643228,False,1,0,0.0,0.0
32,1,28,1,0,66db281e-0aca-11e7-82f6-3863bb44ef7c,2,83,1709643229,False,1,0,0.0,0.0
64,1,11,1,0,66dc462a-0aca-11e7-82f6-3863bb44ef7c,4,482,1709643229,False,1,0,0.0,0.0
24,1,8,1,18,1861683217585879154,3,1861683217585879154,1709643230,False,1,0,0.0,0.0
1,1,19,1,1,023127f2-a6e0-4fae-ba34-178acccb993e,1,3995,1709643230,False,1,0,0.0,0.0
9,1,11,1,3,1817432346178415570,1,1817432346178415570,1709643231,False,1,0,0.0,0.0
15,1,7,1,1,bda1fab4-5065-42df-a8ff-514e6064ab6e,1,5044,1709643234,False,1,0,0.0,0.0
15,1,0,1,2,d7a7789b-a052-4a69-a4ec-59436b0f8d75,5,4833,1709643234,False,1,0,0.0,0.0
78,1,5,1,17,c466f15e-715f-411e-904e-1a71fb574cdd,2,4693,1709643232,False,1,0,0.0,0.0
14,1,15,1,12,1905394575114219798,3,1905394575114219798,1709643232,False,1,0,0.0,0.0
16,1,13,1,3,36d80620-9774-487e-8eb0-cf5f18a39321,2,4544,1709643232,False,1,1,0.0,0.0
3,1,17,1,1,1835247598942507168,0,1835247598942507168,1709643232,False,1,0,0.0,0.0
7,1,11,1,1,66de18d7-0aca-11e7-82f6-3863bb44ef7c,2,3352,1709643233,False,1,0,0.0,0.0
6,1,13,1,1,c229f0ca-bdd1-4aa0-8906-a3e809e12889,3,4020,1709643233,False,1,0,0.0,0.0
4,1,24,1,0,5d101095-011e-4541-ae64-bed8b52807b3,2,4960,1709643238,False,1,0,0.0,0.0
0,1,21,1,0,74f913d2-6eac-49ce-bd6d-53a06fa855a6,0,4924,1709643239,False,1,1,,
4,1,19,1,2,66dcb9f7-0aca-11e7-82f6-3863bb44ef7c,1,3041,1709643239,False,1,0,0.0,0.0
14,1,1,1,2,1846086263936934630,4,1846086263936934630,1709643236,False,1,0,0.0,0.0
21,1,3,1,3,11a8d465-b4eb-466b-a6ca-055f73994231,1,3924,1709643235,False,1,0,0.0,0.0
20,1,3,1,2,66dce660-0aca-11e7-82f6-3863bb44ef7c,1,3072,1709643236,False,1,0,0.0,0.0
17,1,3,1,3,1835249197527877718,0,1835249197527877718,1709643235,False,1,0,0.0,0.0
21,1,9,1,1,66dcf922-0aca-11e7-82f6-3863bb44ef7c,0,3087,1709643235,False,1,0,0.0,0.0
16,1,2,1,1,adb67652-c20d-4dd2-8e89-d6015b801c1a,1,4158,1709643235,False,1,0,0.0,0.0
8,1,17,1,1,66dbf6d2-0aca-11e7-82f6-3863bb44ef7c,3,416,1709643237,False,1,1,0.0,0.0
2,1,19,1,1,7155b0a6-2545-4b02-ae8c-9c0c4220f8c3,0,4390,1709643238,False,1,0,0.0,0.0
2,1,14,1,0,4956ad8b-06d6-4af4-bcc8-735c45439608,2,4850,1709643238,False,1,0,0.0,0.0
2,1,20,1,0,1835249448692130546,0,1835249448692130546,1709643238,False,1,0,0.0,0.0
12,1,7,1,1,1849009794224623642,1,1849009794224623642,1709643238,False,1,0,0.0,0.0
51,1,4,1,8,66db90f1-0aca-11e7-82f6-3863bb44ef7c,6,330,1709643244,False,1,0,0.0,0.0
15,1,1,1,2,ab29ce96-c2e8-4929-b27b-e0fe4aae17d5,3,4170,1709643244,False,1,0,0.0,0.0
24,1,6,1,6,46bdd925-fb6c-4654-85d8-e0db4da62abf,7,3553,1709643244,False,1,0,0.0,0.0
41,1,1,1,10,66db3816-0aca-11e7-82f6-3863bb44ef7c,5,223,1709643241,False,1,0,0.0,0.0
10,1,54,1,3,66dc8d1d-0aca-11e7-82f6-3863bb44ef7c,1,546,1709643241,False,1,0,0.0,0.0
13,1,9,1,0,b79bb851-130f-473d-83fc-f602aa0a4ca9,0,4016,1709643241,False,1,0,0.0,0.0
10,1,11,1,0,9d56294e-61fc-4176-bb9c-4692f45bb374,2,3972,1709643241,False,1,0,0.0,0.0
22,1,6,1,2,6cb5fac5-f7e8-4ec9-94cf-816771d91ecd,1,4290,1709643241,False,1,0,0.0,0.0
4,1,16,1,4,16836c76-c412-4ec3-bac8-3c6a5a3d9745,0,3909,1709643241,False,1,0,0.0,0.0
11,1,11,1,7,f6cf3ecc-b3ad-4291-8c24-277f28f64ba1,0,3780,1709643241,False,1,0,0.0,0.0
22,1,1,1,0,1814907277023901890,2,1814907277023901890,1709643243,False,1,0,0.0,0.0
52,1,1,1,1,2527619f-ef89-425c-bf3b-60cc0ec519bf,4,3472,1709643243,False,1,0,0.0,0.0
15,1,2,1,1,c72970e7-7f1a-4671-bf55-fc34be7c9413,2,3704,1709643243,False,1,0,0.0,0.0
17,1,8,1,2,1834145204469569922,0,1834145204469569922,1709643246,False,1,0,0.0,0.0
75,1,3,1,32,66dc11a7-0aca-11e7-82f6-3863bb44ef7c,6,434,1709643246,False,1,0,0.0,0.0
25,1,20,1,12,66dde271-0aca-11e7-82f6-3863bb44ef7c,1,3287,1709643246,False,1,0,0.0,0.0
26,1,1,1,7,1880644037244334512,0,1880644037244334512,1709643242,False,1,0,0.0,0.0
2,1,18,1,1,08bf2fe0-219d-48cd-87c5-6163b3a2eafd,2,3616,1709643248,False,1,0,0.0,0.0
4,1,13,1,3,c9e76fa9-54e2-4161-9798-4787bf04217a,2,4902,1709643249,False,1,0,0.0,0.0
5,1,14,1,3,c8197f4b-02b0-4cc3-96af-df5fec27a279,0,3955,1709643252,False,1,0,0.0,0.0
33,1,0,1,26,0f6fd186-656a-41b3-ba4a-456d22da177c,4,3534,1709643253,False,1,0,0.0,0.0
22,1,1,1,4,7c42f9fc-d280-4841-ad96-e3cc53ee3759,0,3958,1709643255,False,1,0,0.0,0.0
37,1,4,1,26,7e70b65e-00c1-40d5-984d-17232a4ee05e,3,4297,1709643256,False,1,0,0.0,0.0
24,1,3,1,2,c0ce2a38-04f5-4333-8818-2a3faa84f214,3,4429,1709643250,False,1,0,0.0,0.0
3,1,16,1,0,1835250080052323168,0,1835250080052323168,1709643254,False,1,0,0.0,0.0
10,1,8,1,4,28a2436d-a52b-4fa4-874c-e096012a926d,1,4448,1709643255,False,1,0,0.0,0.0
6,1,11,1,3,941ea42c-47fe-4d63-a6f5-e0e200f01633,2,5056,1709643269,False,1,0,0.0,0.0
2,1,17,1,0,1828968462257099768,0,1828968462257099768,1709643269,False,1,0,0.0,0.0
33,1,11,1,6,66dd9dba-0aca-11e7-82f6-3863bb44ef7c,3,3232,1709643269,False,1,0,0.0,0.0
16,1,12,1,1,e63c8dac-ab44-48c8-83a0-92c53a00f12e,3,3583,1709643269,False,1,0,0.0,0.0
35,1,2,1,8,3b530cff-dd26-4cfd-b570-a85fd53354fe,9,3906,1709643269,False,1,1,0.0,0.0
17,1,0,1,16,1797078913880883846,2,1797078913880883846,1709643269,False,1,0,0.0,0.0
4,1,18,1,2,66dde7dc-0aca-11e7-82f6-3863bb44ef7c,3,3300,1709643269,False,1,0,0.0,0.0
7,1,9,1,0,fc5ee04d-710b-45ba-aae0-303b8e95ea89,2,3767,1709643270,False,1,0,0.0,0.0
13,1,8,1,1,bb58e953-4953-4fbe-9ef2-367488dfef9b,2,4136,1709643270,False,1,0,0.0,0.0
41,1,1,1,7,9b0c2c99-214f-4e15-b476-1626c03a9e4e,1,4691,1709643270,False,1,0,0.0,0.0
13,1,2,1,0,f0115d11-c678-4274-8bb7-d486dbb63361,4,4458,1709643274,False,1,0,0.0,0.0
13,1,13,1,7,66db9675-0aca-11e7-82f6-3863bb44ef7c,1,335,1709643274,False,1,0,0.0,0.0
12,1,18,1,11,66db3898-0aca-11e7-82f6-3863bb44ef7c,5,224,1709643275,False,1,0,0.0,0.0
20,1,0,1,1,b9b58379-b29a-4fa8-ba72-c647728e1686,1,4863,1709643275,False,1,0,0.0,0.0
26,1,12,1,7,7d41ac98-df88-497a-aef9-968660e6da0f,1,4123,1709643275,False,1,0,0.0,0.0
4,1,30,1,4,d7c56fef-1bf9-4315-85af-8638c534b402,3,4244,1709643275,False,1,0,0.0,0.0
27,1,26,1,2,3d835eaa-a102-42c5-b6c0-2c693b1d0677,4,4982,1709643271,False,1,1,0.0,0.0
6,1,13,1,3,2fe3e166-2d2f-41c8-b522-fdf8ee3ae16f,0,4983,1709643271,False,1,1,0.0,0.0
19,1,5,1,17,b43ecf62-4c9d-4b06-ac9a-5837084f769f,0,4430,1709643271,False,1,0,0.0,0.0
21,1,11,1,0,d5cb6e67-addb-46d4-93e7-832371736d45,3,3986,1709643272,False,1,0,0.0,0.0
12,1,7,1,1,49703a2d-15e9-4af4-b80e-cca664d7ea18,1,5040,1709643272,False,1,0,0.0,0.0
16,1,2,1,1,ce700c09-6095-4b20-ab65-07defdd1a7d7,3,4271,1709643272,False,1,0,0.0,0.0
24,1,5,1,1,1804893262185771754,0,1804893262185771754,1709643272,False,1,1,0.0,0.0
18,1,0,1,1,1828966747840428256,1,1828966747840428256,1709643272,False,1,0,0.0,0.0
34,1,3,1,5,1d440638-ec50-4ccb-9a82-0e3247a87c63,2,4721,1709643272,False,1,0,0.0,0.0
2,1,19,1,2,49f86083-851b-475d-b9ab-64e01b81f725,1,4890,1709643273,False,1,0,0.0,0.0
6,1,15,1,3,26599393-b967-44a6-a998-cb72ca53cd9e,0,4018,1709643274,False,1,0,0.0,0.0
4,1,21,1,3,ee70b21e-4a95-4bdf-802c-50f83a76971d,0,3847,1709643273,False,1,0,0.0,0.0
36,1,8,1,1,66de602e-0aca-11e7-82f6-3863bb44ef7c,7,3419,1709643273,False,1,0,0.0,0.0
18,1,11,1,18,edc9b877-c311-46b4-a780-59ee7e692324,6,4698,1709643270,False,1,0,0.0,0.0
55,1,12,1,13,66dc2606-0aca-11e7-82f6-3863bb44ef7c,10,462,1709643270,False,1,0,0.0,0.0
5,1,14,1,2,3c73cc9f-3c09-4ac4-a4ea-22b4f027bf23,3,4060,1709643274,False,1,0,0.0,0.0
16,1,2,1,1,c3b255d8-b690-4825-b1e9-a1d1680e5542,2,3858,1709643271,False,1,0,0.0,0.0
7,1,17,1,4,f3f46097-54cf-4c30-805a-6b2a4851eed7,0,4285,1709643283,False,1,0,0.0,0.0
23,1,1,1,4,1862787688044743624,1,1862787688044743624,1709643283,False,1,0,0.0,0.0
10,1,48,1,5,e3470e29-934c-41f1-8fe7-82135ed2d620,3,4734,1709643283,False,1,0,0.0,0.0
3,1,18,1,1,1828969634783171152,0,1828969634783171152,1709643283,False,1,0,0.0,0.0
3,1,13,1,1,d7c12bf1-1ec8-496a-beca-90ba76c53241,2,4781,1709643282,False,1,0,0.0,0.0
40,1,7,1,1,1ecc9936-ee0c-44b2-baa8-237564c8e4fd,0,4594,1709643282,False,1,0,0.0,0.0
2,1,14,1,0,3c5a8531-4eec-4695-b4f8-8a1158890e78,1,3817,1709643283,False,1,0,0.0,0.0
1,1,19,1,0,7cd61426-ed98-434e-9235-56ed856fead6,2,4135,1709643286,False,1,0,0.0,0.0
35,1,14,1,12,66de077f-0aca-11e7-82f6-3863bb44ef7c,6,3323,1709643286,False,1,0,0.0,0.0
4,1,29,1,0,8066575c-f8e9-4e14-95ea-8d25ceeae2ca,1,4475,1709643286,False,1,1,0.0,0.0
33,1,17,1,16,66dbecd0-0aca-11e7-82f6-3863bb44ef7c,0,394,1709643286,False,1,0,0.0,0.0
15,1,1,1,0,66de4897-0aca-11e7-82f6-3863bb44ef7c,4,3394,1709643287,False,1,0,0.0,0.0
20,1,2,1,9,0258da92-f770-4acc-b20b-91b78aff791e,0,5077,1709643285,False,1,0,0.0,0.0
13,1,24,1,10,66dc89ae-0aca-11e7-82f6-3863bb44ef7c,1,536,1709643285,False,1,0,0.0,0.0
