num_bikes_available,num_docks_available,num_ebikes_available,station_id,num_bikes_disabled,last_reported,is_installed,num_docks_disabled,time,total_docks,per_num_docks_available,per_num_bikes_available,name,lat,lon,capacity_original,zipCode,capacity_zip_sum
9,8,3,66de18d7-0aca-11e7-82f6-3863bb44ef7c,3,1709648303,1,0,2024-03-05 14:18:23,20,40.0,45.0,Sigourney St & Columbia St,40.67267243410948,-74.0087952464819,21,11231,986
32,2,5,18326827-dcae-47e0-8518-c4bb9e21eef6,0,1709648303,1,0,2024-03-05 14:18:23,39,5.128205128205128,82.05128205128204,Keegan Rd & 2 Ave,40.64243139706092,-74.0255355834961,35,11220,832
23,0,1,1843486667668726558,1,1709648303,1,0,2024-03-05 14:18:23,24,0.0,95.83333333333334,Queens Blvd & Broadway,40.73672,-73.87728,25,11373,769
56,12,38,3edec530-4791-4872-8912-2a2397a903a4,1,1709648304,1,0,2024-03-05 14:18:24,106,11.320754716981133,52.83018867924528,E 6 St & 2 Ave,40.72737869323223,-73.98840844631195,69,10003,2245
15,4,3,66dc4599-0aca-11e7-82f6-3863bb44ef7c,4,1709648304,1,0,2024-03-05 14:18:24,22,18.181818181818183,68.18181818181817,S 3 St & Bedford Ave,40.71260486,-73.96264403,25,11249,722
2,19,1,1b985e4b-88de-42a8-95be-dce37dbbc5c5,2,1709648304,1,0,2024-03-05 14:18:24,22,86.36363636363636,9.090909090909092,Walton Ave & E 176 St,40.84833,-73.90971,23,10453,633
3,17,1,1835247598942507168,0,1709648304,1,0,2024-03-05 14:18:24,21,80.95238095238095,14.285714285714285,99 St & 32 Ave,40.75896,-73.86976,20,11368,996
16,6,0,66dcf640-0aca-11e7-82f6-3863bb44ef7c,3,1709648304,1,0,2024-03-05 14:18:24,22,27.27272727272727,72.72727272727273,Roebling St & N 4 St,40.71469,-73.95739,25,11211,967
16,6,5,66db316a-0aca-11e7-82f6-3863bb44ef7c,0,1709648304,1,0,2024-03-05 14:18:24,27,22.22222222222222,59.25925925925925,Henry St & Atlantic Ave,40.69089272,-73.99612349,23,11201,2201
13,8,3,1828968994833044184,0,1709648304,1,0,2024-03-05 14:18:24,24,33.33333333333333,54.166666666666664,91 St & 31 Ave,40.76022,-73.87774,21,11369,564
10,6,6,1860188747953293684,3,1709648304,1,0,2024-03-05 14:18:24,22,27.27272727272727,45.45454545454545,Southern Blvd & E 180 St,40.84605,-73.88426,19,10460,399
17,3,3,1835249197527877718,0,1709648304,1,0,2024-03-05 14:18:24,23,13.043478260869565,73.91304347826086,100 St & 37 Ave,40.75243,-73.86717,20,11368,996
6,20,3,ed279ef2-52ee-4ff2-9a52-edd8137ea034,1,1709648304,1,0,2024-03-05 14:18:24,29,68.96551724137932,20.689655172413794,44 St & Greenpoint Ave,40.741119944681465,-73.92103672027588,27,11104,289
6,15,3,18846fd4-877c-4971-9b6f-1bd8fbc10346,0,1709648305,1,0,2024-03-05 14:18:25,24,62.5,25.0,36 St & Hunters Point Ave,40.73781699881193,-73.93024072051048,21,11101,1806
7,11,2,eef98eb6-f550-49f9-a910-4d2863e6a591,3,1709648305,1,0,2024-03-05 14:18:25,20,55.00000000000001,35.0,Buchanan Pl & Grand Ave,40.85834,-73.90626,21,10453,633
13,18,0,01f01352-50d4-484e-a611-576b18ac373a,3,1709648305,1,0,2024-03-05 14:18:25,31,58.06451612903226,41.935483870967744,Bergen St & 4 Ave,40.68256425759694,-73.9798977971077,34,11217,885
10,8,10,623c9658-5544-4254-847e-738763cf45a3,1,1709648305,1,0,2024-03-05 14:18:25,28,28.57142857142857,35.714285714285715,36 St & 47 Ave,40.74221834996096,-73.92935156822205,19,11101,1806
15,2,1,adb67652-c20d-4dd2-8e89-d6015b801c1a,2,1709648305,1,0,2024-03-05 14:18:25,18,11.11111111111111,83.33333333333334,Freeman St & Reverend James A Polite Ave,40.830529,-73.894717,19,10459,482
3,18,1,1828969634783171152,0,1709648305,1,0,2024-03-05 14:18:25,22,81.81818181818183,13.636363636363635,108 St & 39 Ave,40.75165,-73.85915,21,11368,996
17,0,0,66ddbdb1-0aca-11e7-82f6-3863bb44ef7c,6,1709648305,1,0,2024-03-05 14:18:25,17,0.0,100.0,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,23,10014,1252
1,21,1,b4f990dd-36bb-46b3-9eea-4b980bd43c2d,2,1709648305,1,0,2024-03-05 14:18:25,23,91.30434782608695,4.3478260869565215,Jerome Ave & W Fordham Rd,40.86294,-73.90108,24,10468,708
10,9,2,285ad3c2-3ffe-45bb-8765-9c20a69641a6,0,1709648305,1,0,2024-03-05 14:18:25,21,42.857142857142854,47.61904761904761,27 Ave & 3 St,40.77485,-73.9342,19,11102,414
2,20,0,1828969515711812276,0,1709648306,1,0,2024-03-05 14:18:26,22,90.9090909090909,9.090909090909092,104 St & 38 Ave,40.75138,-73.86242,22,11368,996
15,4,4,1819720453019329398,4,1709648306,1,0,2024-03-05 14:18:26,23,17.391304347826086,65.21739130434783,Ocean Ave & Tennis Ct,40.64873,-73.96084,23,11226,713
34,6,20,0138452a-b9f4-4aee-80b0-7fae9a122ffe,1,1709648306,1,0,2024-03-05 14:18:26,60,10.0,56.666666666666664,E 54 St & 1 Ave,40.756265,-73.964179,41,10022,791
23,8,5,66dc3782-0aca-11e7-82f6-3863bb44ef7c,0,1709648306,1,0,2024-03-05 14:18:26,36,22.22222222222222,63.888888888888886,Grand St & Havemeyer St,40.71286844,-73.95698119,31,11211,967
19,3,7,298d4e45-c6d2-45f1-a07a-11606026a6e4,3,1709648306,1,0,2024-03-05 14:18:26,29,10.344827586206897,65.51724137931035,W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413,25,10039,249
0,21,0,1849010133527040242,0,1709648306,1,0,2024-03-05 14:18:26,21,100.0,0.0,111 St & Roosevelt Ave,40.75147,-73.8557,21,11368,996
13,5,0,1875672501601550456,0,1709648306,1,0,2024-03-05 14:18:26,18,27.77777777777778,72.22222222222221,Lorimer St & Harrison Ave,40.702726,-73.94984,18,11206,831
13,3,4,5cb3a92d-f284-477c-bf63-ea72d24e8a7d,3,1709648306,1,0,2024-03-05 14:18:26,20,15.0,65.0,W 225 St & Exterior St,40.873265,-73.906646,19,10468,708
13,8,0,e6b6c6e2-5fcb-47cd-8f2d-4324b7c977c8,0,1709648307,1,0,2024-03-05 14:18:27,21,38.095238095238095,61.904761904761905,23 Rd & 31 St,40.77336750284339,-73.91382560133934,21,11105,731
16,1,1,1828965671716082498,2,1709648307,1,0,2024-03-05 14:18:27,18,5.555555555555555,88.88888888888889,Cortelyou Rd & E 34 St,40.64454,-73.94486,19,11203,742
17,6,5,66dea596-0aca-11e7-82f6-3863bb44ef7c,0,1709648307,1,0,2024-03-05 14:18:27,28,21.428571428571427,60.71428571428571,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,24,11206,831
16,13,5,66db269c-0aca-11e7-82f6-3863bb44ef7c,4,1709648307,1,0,2024-03-05 14:18:27,34,38.23529411764706,47.05882352941176,Franklin St & W Broadway,40.71911552,-74.00666661,33,10013,1239
10,12,1,01839a78-f228-4706-8f7f-147b857492f2,1,1709648307,1,0,2024-03-05 14:18:27,23,52.17391304347826,43.47826086956522,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,23,10027,668
18,3,6,1885718199416500650,3,1709648307,1,0,2024-03-05 14:18:27,27,11.11111111111111,66.66666666666666,Crescent Ave & Belmont Ave,40.85391,-73.8866,24,10458,772
17,14,10,66880044-5411-4143-af39-eaa0a0fd0528,5,1709648307,1,1,2024-03-05 14:18:27,41,34.146341463414636,41.46341463414634,Park Ave & E 124 St,40.8045555,-73.9396861,36,10035,556
17,11,14,b9720921-8170-43ea-a5ae-b61b9161eb49,7,1709648307,1,0,2024-03-05 14:18:27,42,26.190476190476193,40.476190476190474,5 Ave & E 87 St,40.78232260730881,-73.95987510681152,38,10128,528
12,7,1,1849009794224623642,1,1709648308,1,0,2024-03-05 14:18:28,20,35.0,60.0,47 Ave & 104 St,40.7458,-73.85945,20,11368,996
10,11,7,69f84045-48f9-4c6c-90d3-0503e5ed39e9,1,1709648308,1,0,2024-03-05 14:18:28,28,39.285714285714285,35.714285714285715,Prospect Pl & Underhill Ave,40.6769694,-73.96579,23,11238,906
4,24,0,5d101095-011e-4541-ae64-bed8b52807b3,2,1709648308,1,0,2024-03-05 14:18:28,28,85.71428571428571,14.285714285714285,7 Ave & 62 St,40.63556,-74.01298,30,11220,832
29,0,1,46dca5c6-7bd3-4a4f-aa1e-33aa66652294,0,1709648308,1,0,2024-03-05 14:18:28,30,0.0,96.66666666666667,30 St & 48 Ave,40.7413272,-73.937999,29,11101,1806
7,21,5,74723006-b32f-4590-8cc7-f15eec3808fe,0,1709648308,1,0,2024-03-05 14:18:28,33,63.63636363636363,21.21212121212121,Bushwick Ave & Linden St,40.69146,-73.92146,29,11221,906
2,20,0,1835249448692130546,0,1709648308,1,0,2024-03-05 14:18:28,22,90.9090909090909,9.090909090909092,102 St & 34 Ave,40.75584,-73.86621,22,11368,996
7,10,5,82dd89f6-1e5a-4a8f-8660-13cb64349e94,2,1709648308,1,0,2024-03-05 14:18:28,22,45.45454545454545,31.818181818181817,Boone Ave & E 172 St,40.832649,-73.885272,19,10460,399
13,11,0,d33261e6-600e-4756-ad03-a9facbd8ace1,0,1709648308,1,0,2024-03-05 14:18:28,24,45.83333333333333,54.166666666666664,33 St & Queens Blvd,40.7443653191867,-73.93172398209572,24,11101,1806
10,12,8,1838617691511229014,3,1709648308,1,0,2024-03-05 14:18:28,30,40.0,33.33333333333333,81 St & 35 Ave,40.75179,-73.88568,25,11372,601
9,6,0,dad39e68-53f5-47c2-87e2-b1cc0e34f90f,5,1709648308,1,0,2024-03-05 14:18:28,15,40.0,60.0,5 Ave & W 131 St,40.81014,-73.93973,20,10037,178
12,13,2,5645b05e-85be-460d-8506-cacd20bff233,3,1709648308,1,1,2024-03-05 14:18:28,27,48.148148148148145,44.44444444444444,36 St & 3 Ave,40.655716,-74.006664,30,11232,613
0,18,0,023cf549-bd85-4f9a-abd8-70ba29d7e86b,1,1709648309,1,0,2024-03-05 14:18:29,18,100.0,0.0,W Tremont Ave & Montgomery Ave,40.851788,-73.916418,21,10453,633
21,1,7,1815968422007427668,0,1709648309,1,0,2024-03-05 14:18:29,29,3.4482758620689653,72.41379310344827,Schenectady Ave & Cortelyou Rd,40.64535,-73.93268,22,11203,742
27,4,8,66de2a00-0aca-11e7-82f6-3863bb44ef7c,4,1709648309,1,0,2024-03-05 14:18:29,39,10.256410256410255,69.23076923076923,E 103 St & Lexington Ave,40.7903051,-73.94755757,35,10029,639
10,21,0,1880643645302280466,2,1709648309,1,0,2024-03-05 14:18:29,31,67.74193548387096,32.25806451612903,Washington Ave & Park Pl,40.675832,-73.963308,33,11238,906
5,13,5,6fab98b7-b06a-49d8-a4d1-087ffce0ebcf,1,1709648309,1,0,2024-03-05 14:18:29,23,56.52173913043478,21.73913043478261,Boston Rd & Prospect Ave,40.833246,-73.896599,19,10459,482
23,50,2,66dd4ec7-0aca-11e7-82f6-3863bb44ef7c,1,1709648309,1,0,2024-03-05 14:18:29,75,66.66666666666666,30.666666666666664,Riverside Dr & W 82 St,40.78720869,-73.98128127,75,10024,632
30,5,1,66dbf062-0aca-11e7-82f6-3863bb44ef7c,6,1709648309,1,0,2024-03-05 14:18:29,36,13.88888888888889,83.33333333333334,Allen St & Rivington St,40.72019576,-73.98997825,42,10002,1558
0,19,0,c45aa693-fedd-478f-ade9-bf176c4e32ff,0,1709648309,1,0,2024-03-05 14:18:29,19,100.0,0.0,Crown St & Troy Ave,40.66559,-73.93712,20,11213,698
16,12,1,1862788101231526152,2,1709648309,1,0,2024-03-05 14:18:29,29,41.37931034482759,55.172413793103445,Broadway & W 234 St,40.88185,-73.90291,30,10463,446
14,6,4,1817431953833509324,2,1709648309,1,0,2024-03-05 14:18:29,24,25.0,58.333333333333336,Caton Ave & Bedford Ave,40.65237,-73.95623,22,11226,713
17,71,11,66db30e0-0aca-11e7-82f6-3863bb44ef7c,4,1709648309,1,0,2024-03-05 14:18:29,99,71.71717171717171,17.17171717171717,E 40 St & 5 Ave,40.752062307,-73.9816324043,93,10016,1219
20,1,0,1849009244468810224,0,1709648309,1,0,2024-03-05 14:18:29,21,4.761904761904762,95.23809523809523,St James Ave & 51 Ave,40.73813,-73.88104,21,11373,769
6,14,0,fcb1c3a3-04b6-45cf-bc9a-deb71198804e,0,1709648310,1,0,2024-03-05 14:18:30,20,70.0,30.0,Jerome Ave & W 184 St,40.860814,-73.902541,20,10468,708
7,10,1,66dcc8b3-0aca-11e7-82f6-3863bb44ef7c,1,1709648310,1,0,2024-03-05 14:18:30,18,55.55555555555556,38.88888888888889,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,19,11206,831
31,7,1,66db95e5-0aca-11e7-82f6-3863bb44ef7c,5,1709648310,1,0,2024-03-05 14:18:30,39,17.94871794871795,79.48717948717949,W 20 St & 7 Ave,40.74238787,-73.99726235,44,10011,1628
4,14,1,1834145589124844432,1,1709648310,1,0,2024-03-05 14:18:30,19,73.68421052631578,21.052631578947366,92 St & 37 Ave,40.75085,-73.87509,19,11372,601
7,17,4,f3f46097-54cf-4c30-805a-6b2a4851eed7,0,1709648310,1,0,2024-03-05 14:18:30,28,60.71428571428571,25.0,46 St & 25 Ave,40.765753,-73.90676,24,11103,436
14,11,6,66de2201-0aca-11e7-82f6-3863bb44ef7c,4,1709648310,1,0,2024-03-05 14:18:30,31,35.483870967741936,45.16129032258064,E 82 St & East End Ave,40.7724607,-73.9468208,29,10028,392
17,0,13,e35494b4-5811-4d2a-87de-4430e56bce2d,3,1709648310,1,0,2024-03-05 14:18:30,30,0.0,56.666666666666664,Amsterdam Ave & W 189 St,40.85318758861975,-73.92715752124786,21,10040,338
7,13,0,1835246937517543544,0,1709648311,1,0,2024-03-05 14:18:31,20,65.0,35.0,24 Ave & 92 St,40.76589,-73.87789,20,11369,564
2,17,1,24509e46-a0de-47e8-ba40-9441da68952a,0,1709648311,1,0,2024-03-05 14:18:31,20,85.0,10.0,Fort Washington Ave & W 190 St,40.856906,-73.935662,19,10040,338
16,3,6,1862008939006380034,2,1709648311,1,0,2024-03-05 14:18:31,25,12.0,64.0,E 189 St & Bathgate Ave,40.85859,-73.88821,21,10458,772
10,12,6,66dcc0b2-0aca-11e7-82f6-3863bb44ef7c,0,1709648311,1,0,2024-03-05 14:18:31,28,42.857142857142854,35.714285714285715,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,23,11216,583
2,19,0,a958a8af-a0cc-4bca-9114-93c74ce3c693,0,1709648311,1,0,2024-03-05 14:18:31,21,90.47619047619048,9.523809523809524,Frost St & Debevoise Ave,40.71882,-73.93948,22,11222,1314
26,8,9,66dc8768-0aca-11e7-82f6-3863bb44ef7c,6,1709648311,1,0,2024-03-05 14:18:31,43,18.6046511627907,60.46511627906976,S 5 Pl & S 5 St,40.710451,-73.960876,43,11211,967
16,11,7,d56a8542-048a-4aca-ac7f-f27a9e6c908b,0,1709648311,1,0,2024-03-05 14:18:31,34,32.35294117647059,47.05882352941176,Newtown Ave & 23 St,40.7713615,-73.9246145,27,11102,414
6,12,0,49d2cd03-f508-483f-a7c9-7fd450e5e6db,1,1709648311,1,0,2024-03-05 14:18:31,18,66.66666666666666,33.33333333333333,21 St & 38 Ave,40.7576314,-73.9391224,19,11101,1806
14,3,3,4cd5a87d-7618-4a15-892d-8cf29eec865c,1,1709648311,1,0,2024-03-05 14:18:31,20,15.0,70.0,Tyler Ave & Maurice Ave,40.73394,-73.90128,19,11377,1095
17,7,5,1817822909864556798,3,1709648311,1,0,2024-03-05 14:18:31,29,24.137931034482758,58.620689655172406,23 Ave & 31 St,40.77423301703027,-73.91274864321404,27,11105,731
11,6,1,bbb48e80-7d2f-4b3c-bb8c-591bc931945a,2,1709648311,1,1,2024-03-05 14:18:31,18,33.33333333333333,61.111111111111114,Albemarle Rd & McDonald Ave,40.645074,-73.979681,20,11218,736
30,40,19,66db3ba0-0aca-11e7-82f6-3863bb44ef7c,2,1709648311,1,1,2024-03-05 14:18:31,89,44.9438202247191,33.70786516853933,St Marks Pl & 2 Ave,40.7284186,-73.98713956,73,10003,2245
15,14,0,66dce4fc-0aca-11e7-82f6-3863bb44ef7c,0,1709648311,1,0,2024-03-05 14:18:31,29,48.275862068965516,51.724137931034484,Lorimer St & Broadway,40.70411791,-73.94818595,29,11206,831
6,19,2,330ee4e3-29cb-48e5-845f-a8ccf1aa2ce6,0,1709648311,1,0,2024-03-05 14:18:31,27,70.37037037037037,22.22222222222222,Ditmars Blvd & 43 St,40.771203,-73.903865,27,11105,731
2,25,2,328d778a-7e71-4240-acae-b84f0fdaa5c5,0,1709648311,1,0,2024-03-05 14:18:31,29,86.20689655172413,6.896551724137931,48 St & 5 Ave,40.646351,-74.009271,27,11220,832
13,15,3,f882ccc8-45aa-426b-aef6-514fe1d3d9cc,1,1709648311,1,0,2024-03-05 14:18:31,31,48.38709677419355,41.935483870967744,48 St & 37 Ave,40.751555,-73.915026,29,11101,1806
57,59,8,66dbe848-0aca-11e7-82f6-3863bb44ef7c,4,1709648311,1,0,2024-03-05 14:18:31,124,47.58064516129033,45.96774193548387,Centre St & Worth St,40.71494807,-74.00234482,120,10007,547
24,2,4,60c5a043-1367-4a27-96ee-394ba60e2154,5,1709648312,1,0,2024-03-05 14:18:32,30,6.666666666666667,80.0,35 Ave & 37 St,40.7557327,-73.9236611,31,11101,1806
26,1,7,1880644037244334512,0,1709648312,1,0,2024-03-05 14:18:32,34,2.941176470588235,76.47058823529412,55 Ave & Center Blvd,40.740288,-73.960697,27,11101,1806
2,14,0,4956ad8b-06d6-4af4-bcc8-735c45439608,2,1709648312,1,0,2024-03-05 14:18:32,16,87.5,12.5,Cypress Hills St & Otto Rd,40.70204,-73.89288,19,11385,909
19,11,13,6fd61eee-d0ef-4580-9704-bd06b82bcb61,3,1709648312,1,0,2024-03-05 14:18:32,43,25.581395348837212,44.18604651162791,E 56 St & Madison Ave,40.761573,-73.972628,33,10022,791
14,6,3,38bb1218-0a9e-41d9-b2ef-25c8626dac29,1,1709648312,1,0,2024-03-05 14:18:32,23,26.08695652173913,60.86956521739131,E 138 St & Grand Concourse,40.813224,-73.930605,21,10451,645
18,1,9,a33a2d11-33a5-46ad-a086-5698ac17b7b4,13,1709648312,1,0,2024-03-05 14:18:32,28,3.571428571428571,64.28571428571429,Nagle Ave & Thayer St,40.861382,-73.925591,34,10040,338
18,43,15,40043e8a-6ef6-428d-b585-a7c23cdb06d4,4,1709648312,1,0,2024-03-05 14:18:32,76,56.57894736842105,23.684210526315788,Broadway & E 19 St,40.73866091428551,-73.98987293243407,65,10003,2245
13,9,0,b79bb851-130f-473d-83fc-f602aa0a4ca9,0,1709648312,1,0,2024-03-05 14:18:32,22,40.909090909090914,59.09090909090909,Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168,22,10027,668
13,8,8,f6cf3ecc-b3ad-4291-8c24-277f28f64ba1,1,1709648312,1,0,2024-03-05 14:18:32,29,27.586206896551722,44.827586206896555,Wyckoff Ave & Stanhope St,40.703545,-73.917775,22,11237,593
15,49,9,66dc8d1d-0aca-11e7-82f6-3863bb44ef7c,1,1709648312,1,0,2024-03-05 14:18:32,73,67.12328767123287,20.54794520547945,E 30 St & Park Ave S,40.74444921,-73.98303529,65,10016,1219
25,1,4,1814907062275537820,4,1709648312,1,0,2024-03-05 14:18:32,30,3.3333333333333335,83.33333333333334,Beverley Rd & Flatbush Ave,40.64499,-73.95818,30,11226,713
78,17,7,66dbc860-0aca-11e7-82f6-3863bb44ef7c,4,1709648312,1,0,2024-03-05 14:18:32,102,16.666666666666664,76.47058823529412,E 11 St & Broadway,40.73261787,-73.99158043,99,10003,2245
11,5,2,66de0a78-0aca-11e7-82f6-3863bb44ef7c,2,1709648312,1,0,2024-03-05 14:18:32,18,27.77777777777778,61.111111111111114,Henry St & Bay St,40.6725058,-74.00494695,19,11231,986
4,16,4,16836c76-c412-4ec3-bac8-3c6a5a3d9745,0,1709648312,1,0,2024-03-05 14:18:32,24,66.66666666666666,16.666666666666664,Madison St & Woodward Ave,40.70408,-73.90408,20,11385,909
32,0,3,1814548067447122618,2,1709648312,1,1,2024-03-05 14:18:32,35,0.0,91.42857142857143,Calyer St & West St,40.72693,-73.95863,35,11222,1314
16,4,0,eb8fcff2-6f58-4724-b564-ebc9a8d374d8,0,1709648313,1,0,2024-03-05 14:18:33,20,20.0,80.0,Clarkson Ave & Utica Ave,40.65666,-73.93109,20,11203,742
11,8,0,45e8c326-b12d-4be6-b040-bb6de9986d25,2,1709648313,1,0,2024-03-05 14:18:33,19,42.10526315789473,57.89473684210527,Irving Ave & Harman St,40.70108,-73.9179,21,11237,593
6,14,2,d1c204d7-d575-417d-b134-6ebdf7e99f98,0,1709648313,1,0,2024-03-05 14:18:33,22,63.63636363636363,27.27272727272727,46 St & 30 Rd,40.76072,-73.910989,21,11103,436
13,8,3,66db3cab-0aca-11e7-82f6-3863bb44ef7c,5,1709648313,1,0,2024-03-05 14:18:33,24,33.33333333333333,54.166666666666664,Bank St & Washington St,40.7361967,-74.00859207,31,10014,1252
27,1,2,6969d756-33a6-4a0b-83d0-3db38bc382d1,1,1709648313,1,0,2024-03-05 14:18:33,30,3.3333333333333335,90.0,53 St & 2 Ave,40.64744,-74.018846,30,11220,832
18,15,9,66db408f-0aca-11e7-82f6-3863bb44ef7c,6,1709648313,1,0,2024-03-05 14:18:33,42,35.714285714285715,42.857142857142854,Harrison St & Hudson St,40.71870987,-74.0090009,39,10013,1239
12,4,4,1ec7ef9f-ab60-4a64-821d-883ba547273a,3,1709648313,1,0,2024-03-05 14:18:33,20,20.0,60.0,E 132 St & Madison Ave,40.810224,-73.937195,19,10037,178
23,0,0,1814907277023901890,2,1709648313,1,0,2024-03-05 14:18:33,23,0.0,100.0,Cortelyou Rd & Argyle Rd,40.64034,-73.96603,25,11226,713
28,10,2,cb04be8e-8edc-4c9d-bfc0-76f94e3a3d9b,6,1709648313,1,0,2024-03-05 14:18:33,40,25.0,70.0,Main St & Plymouth St,40.70378167354831,-73.99073392152786,45,11201,2201
40,40,9,8cb0375d-bcb2-4c90-9773-41c3c8fdf8d8,0,1709648313,1,0,2024-03-05 14:18:33,89,44.9438202247191,44.9438202247191,Grand St & Samuel Dickstein Plaza,40.71511871996496,-73.98417055606842,81,10002,1558
0,17,0,426862de-f8f2-4967-ba41-76680a4b460c,0,1709648314,1,1,2024-03-05 14:18:34,17,100.0,0.0,Crotona Park East & E 173 St,40.837037,-73.890413,19,10460,399
19,6,4,a0eec052-257a-4c79-8171-6e2ad9864ad0,3,1709648314,1,0,2024-03-05 14:18:34,29,20.689655172413794,65.51724137931035,Ave D & E 10 St,40.72506551015475,-73.97515833377838,30,10009,1560
48,34,25,66dc9223-0aca-11e7-82f6-3863bb44ef7c,5,1709648314,1,0,2024-03-05 14:18:34,107,31.775700934579437,44.85981308411215,E 27 St & 1 Ave,40.739445,-73.976806,87,10016,1219
4,14,1,bcb08532-f0d5-4c0e-ad8a-4ddacc204791,0,1709648314,1,0,2024-03-05 14:18:34,19,73.68421052631578,21.052631578947366,Madison St & Evergreen Ave,40.69122,-73.91693,18,11221,906
20,21,3,66dc7ba2-0aca-11e7-82f6-3863bb44ef7c,2,1709648314,1,0,2024-03-05 14:18:34,44,47.72727272727273,45.45454545454545,E 14 St & Ave B,40.72938685,-73.97772429,43,10009,1560
10,7,9,ddc8ca6c-dceb-4603-ab1e-4bd972ca2a3d,3,1709648314,1,0,2024-03-05 14:18:34,26,26.923076923076923,38.46153846153847,5 Ave & 67 St,40.635679,-74.020005,20,11220,832
5,18,5,2436e886-dc53-47cb-8733-d663f9dcd922,1,1709648314,1,0,2024-03-05 14:18:34,28,64.28571428571429,17.857142857142858,W 180 St & Ft Washington Ave,40.849972,-73.938423,24,10033,358
11,12,7,e666a344-1afb-4512-b2e9-2fc5ed71be2b,0,1709648314,1,0,2024-03-05 14:18:34,30,40.0,36.666666666666664,31 St & Ditmars Blvd,40.776168,-73.910485,24,11105,731
19,11,5,46bdd925-fb6c-4654-85d8-e0db4da62abf,7,1709648314,1,0,2024-03-05 14:18:34,35,31.428571428571427,54.285714285714285,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,37,10026,386
5,18,2,e982e1cb-7e7b-4769-85b8-565925200654,1,1709648315,1,0,2024-03-05 14:18:35,25,72.0,20.0,Chauncey St & Stuyvesant Ave,40.68012,-73.93168,25,11233,877
10,4,1,d7632897-a6eb-4f8f-9ab2-c66426620fbf,2,1709648315,1,0,2024-03-05 14:18:35,15,26.666666666666668,66.66666666666666,E 134 St & Walnut Ave,40.800425,-73.911034,16,10454,437
3,14,2,1859088223746072684,2,1709648315,1,0,2024-03-05 14:18:35,19,73.68421052631578,15.789473684210526,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,19,11216,583
