num_bikes_available;num_ebikes_available;station_id;legacy_id;num_docks_available;is_installed;num_docks_disabled;num_bikes_disabled;name;has_kiosk;lat;lon;capacity_original;zipCode;capacity_zip_sum;
4;1;66de1bc3-0aca-11e7-82f6-3863bb44ef7c;3359;53;1;0;1;E 68 St & Madison Ave;True;407.691.572;-7.396.703.464;58;10065;421;
4;3;bb0ce308-e5d9-48c7-9f4b-cf0120f2c39a;4010;19;1;0;1;W 145 St & Amsterdam Ave;True;40.825.244;-73.947.257;24;10031;411;
30;7;a76299eb-73f7-401c-aa8b-edff9ef003bd;4620;9;1;0;5;Congress St & Clinton St;True;4.068.825.516.598.000;-7.399.545.192.718.500;44;11201;2201;
42;2;1,7867E+18;1,7867E+18;1;1;1;1;N 5 St & Northside Piers;True;40.719.876;-73.963.865;45;11249;722;
75;41;66dc7de9-0aca-11e7-82f6-3863bb44ef7c;515;25;1;4;6;W 43 St & 10 Ave;True;4.076.009.437;-7.399.461.843;117;10036;966;
17;1;aa0e6301-4162-428d-8943-7b684089b0d1;4126;1;1;0;1;E 157 St & River Ave;True;40.825.737;-73.927.311;19;10451;645;
17;13;50575cba-95ac-4134-9da1-3eec8253afc4;4075;17;1;1;2;Central Park West & W 85 St;True;4.078.476;-73.969.862;38;10024;632;
2;2;1,86019E+18;1,86019E+18;18;1;0;1;E 181 St & Bathgate Ave;True;4.085.198;-7.389.438;21;10457;836;
32;20;66de0bcb-0aca-11e7-82f6-3863bb44ef7c;3331;18;1;0;5;Riverside Dr & W 104 St;True;408.013.434;-739.711.457.439;58;10025;806;
5;3;52dd11f4-bbd0-49ab-912b-06fac40d275d;4485;25;1;0;2;Prospect Park SW & 16 St;True;40.657.265;-73.974.165;33;11218;736;
3;3;f7e7f14f-7c39-488e-849b-92c41059eb07;4564;14;1;0;4;Grand Concourse & E 197 St;True;4.086.945;-7.389.148;21;10458;772;
28;3;55ccb271-7035-422e-bee1-20e84caa0217;3813;7;1;0;11;W 20 St & 10 Ave;True;40.745.686;-74.005.141;49;10011;1628;
14;11;17aba164-9d41-4336-9767-2218b8994ded;4964;8;1;0;2;Chauncey St & Malcolm X Blvd;True;4.068.044;-7.392.842;24;11233;877;
3;2;1,84349E+18;1,84349E+18;18;1;0;2;79 St & Roosevelt Ave;True;4.074.718;-7.388.675;23;11373;769;
1;0;7f3aa940-18ef-4900-89dc-cdb05f693f31;4903;18;1;1;0;Halsey St & Ralph Ave;True;4.068.494;-7.392.299;20;11233;877;
4;1;06f0d251-e1e3-435c-8c5f-9b991a14ca4a;4259;21;1;0;0;49 St & 25 Ave;True;40.764.496;-73.904.632;25;11103;436;
10;3;1,85454E+18;1,85454E+18;9;1;0;0;103 St & Martense Ave;True;4.074.046;-738.565;19;11368;996;
13;3;f882ccc8-45aa-426b-aef6-514fe1d3d9cc;4331;14;1;0;1;48 St & 37 Ave;True;40.751.555;-73.915.026;29;11101;1806;
30;1;80969478-8dbc-42e1-8e16-ac0132a431c2;4363;0;1;0;0;E 8 St & Caton Ave;True;40.648.055;-73.972.432;30;11218;736;
61;18;f54ad1f8-fe58-49ac-82ae-b742aec66829;5081;15;1;0;2;Lafayette St & Grand St;True;4.072.028;-7.399.879;78;10013;1239;
0;0;2cd651e7-1e3a-4cd9-8fd1-a2416e032f6e;4005;23;1;0;1;St Nicholas Terrace & Convent Ave;True;40.821.294;-73.947.868;24;10032;512;
8;1;66dc82ef-0aca-11e7-82f6-3863bb44ef7c;524;48;1;4;2;W 43 St & 6 Ave;True;4.075.527.307;-7.398.316.936;63;10036;966;
19;7;66dd3fc3-0aca-11e7-82f6-3863bb44ef7c;3135;17;1;0;4;E 75 St & 3 Ave;True;4.077.112.927;-7.395.772.297;41;10021;443;
14;2;66db5e6a-0aca-11e7-82f6-3863bb44ef7c;278;2;1;0;3;Concord St & Bridge St;True;4.069.766.564;-7.398.476.437;19;11201;2201;
48;27;66ddea2a-0aca-11e7-82f6-3863bb44ef7c;3305;19;1;0;6;E 91 St & 2 Ave;True;4.078.115.276.427.910;-7.394.963.040.947.910;73;10128;528;
15;2;94771406-6712-4508-9392-11e9d90e1185;4866;1;1;0;3;Fresh Pond Rd & Flushing Ave;True;4.072.155;-7.390.295;19;11378;497;
13;3;1,81743E+18;1,81743E+18;8;1;0;1;Caton Ave & Bedford Ave;True;4.065.237;-7.395.623;22;11226;713;
1;1;1,86276E+18;1,86276E+18;19;1;0;1;University Ave & Morton Pl;True;4.085.118.155.499.650;-7.391.465.058.978.440;21;10453;633;
11;5;1,86461E+18;1,86461E+18;15;1;0;0;Van Cortlandt Park S & Gouverneur Ave;True;4.088.492;-7.389.084;25;10463;446;
17;1;66dce4fc-0aca-11e7-82f6-3863bb44ef7c;3069;11;1;0;0;Lorimer St & Broadway;True;4.070.411.791;-7.394.818.595;29;11206;831;
6;2;36025f2c-ee4d-4c1a-832d-733cf37f98ef;4545;21;1;0;2;Tiebout Ave & E Fordham Rd;True;40.861.915;-73.894.831;31;10458;772;
63;2;66dbe441-0aca-11e7-82f6-3863bb44ef7c;377;5;1;0;3;6 Ave & Canal St;True;4.072.243.797;-7.400.566.443;73;10013;1239;
16;11;d946ce73-5487-4ab7-b429-cf873e9af5b5;4450;1;1;0;2;Wakeman Pl & Ridge Blvd;True;40.639.421;-74.026.823;19;11220;832;
21;1;92a51669-deec-45a9-8494-fafdf6356c51;4834;12;1;0;0;30 Ave & 12 St;True;4.077.171.710.520.820;-7.393.159.255.385.390;33;11102;414;
3;3;5600446d-a00a-45e6-9dc3-550adfd63e39;4106;13;1;0;3;Ogden Ave & W 164 St;True;40.832.812;-73.929.372;19;10452;570;
4;0;330ee4e3-29cb-48e5-845f-a8ccf1aa2ce6;4272;20;1;0;1;Ditmars Blvd & 43 St;True;40.771.203;-73.903.865;27;11105;731;
22;2;a617924a-31b7-45ed-8793-099b7274f34c;3620;6;1;0;0;11 St & 43 Ave;True;407.519.071;-739.479.119;28;11101;1806;
12;3;760ebaea-f7c7-45ad-aa3b-395d97adcf8f;3511;6;1;0;4;Adam Clayton Powell Blvd & W 115 St;True;40.802.535;-739.532.423;22;10026;386;
35;5;66dbf062-0aca-11e7-82f6-3863bb44ef7c;401;1;1;0;5;Allen St & Rivington St;True;4.072.019.576;-7.398.997.825;42;10002;1558;
37;1;0c923abb-298a-4a47-b132-9fae73cc59e6;4215;5;1;0;0;Hudson St & W 13 St;True;4.074.005.708.567.280;-740.052.741.765.976;42;10014;1252;
17;0;66de59bd-0aca-11e7-82f6-3863bb44ef7c;3413;4;1;0;1;Wyckoff St & 3 Ave;True;406.827.549;-7.398.258.555;22;11217;885;
24;4;f72a253f-3cef-4da8-9591-0cbd3a692162;4727;19;1;0;2;W 40 St & 7 Ave;True;40.754.818;-73.988.154;45;10018;841;
1;0;1198e739-787c-4ce4-aa63-ffaf98506e9c;5082;59;1;0;5;7 Ave & W 55 St;True;40.764.126;-73.980.973;67;10105;67;
10;5;65a1b09d-560d-46bf-8f5d-7f59471a587e;3999;12;1;1;0;Adam Clayton Powell Blvd & W 138 St;True;4.081.695.971.032.460;-739.422.959.089.279;23;10030;198;
50;2;33c533cd-5f0e-4c15-a00a-6a2bf1e2d077;4214;10;1;0;2;Spring St & Hudson St;True;4.072.583.996.792.370;-740.076.532.959.938;63;10013;1239;
2;1;64de0666-b9ab-404e-a16b-03e449bb5b4d;4898;16;1;0;2;Putnam Ave & Ralph Ave;True;4.068.705;-7.392.338;20;11221;906;
34;8;4168e5a4-c7ec-4045-bfc8-84ac5edbe845;4707;7;1;0;2;E 1 St & Bowery;True;4.072.486.122.254.810;-7.399.213.135.242.460;44;10003;2245;
4;3;c0a2d591-4eed-488b-b88b-0b23990e3756;4601;17;1;0;0;E Burnside Ave & Ryer Ave;True;40.850.535;-73.901.318;21;10457;836;
36;17;66db2e3a-0aca-11e7-82f6-3863bb44ef7c;146;10;1;0;7;Hudson St & Reade St;True;4.071.625.008;-740.091.059;55;10013;1239;
5;4;1,86019E+18;1,86019E+18;13;1;0;2;E 176 St & Clinton Ave;True;4.084.311;-7.389.149;20;10457;836;
14;13;8e631be4-1e0c-4627-a261-18f0003d0ba2;3536;26;1;0;2;W 116 St & Broadway;True;408.082;-739.641;43;10027;668;
15;4;9991b75b-a9ba-4abc-bf84-0108291be05a;4449;8;1;1;1;Ocean Pkwy & Church Ave;True;4.064.471.895.763.570;-7.397.451.460.361.480;25;11218;736;
0;0;1,83415E+18;1,83415E+18;18;1;0;2;New York Ave & Montgomery St;True;4.066.509;-7.394.824;20;11225;718;
16;2;852218fc-5e5b-4153-bc3f-03760b57e68a;4179;6;1;0;1;Freeman St & Southern Blvd;True;40.830.051;-73.892.103;23;10459;482;
2;1;b9c209b2-6284-4f5a-a32a-680ef9da1c1f;4795;17;1;0;0;Skillman Ave & 54 St;True;40.745.502;-73.909.887;19;11377;1095;
33;19;66dc85bb-0aca-11e7-82f6-3863bb44ef7c;529;4;1;0;5;W 42 St & 8 Ave;True;407.575.699;-7.399.098.507;41;10036;966;
16;2;1,84824E+18;1,84824E+18;4;1;0;0;97 St & 57 Ave;True;4.073.727;-7.386.415;20;11368;996;
2;0;b319c797-71ff-490c-b965-ba2ac0f50da0;4796;16;1;0;1;Woodside Ave & 55 St;True;4.074.679;-7.390.893;19;11377;1095;
3;1;efa2a82f-eb4a-4b82-a602-6c42cb984101;5019;15;1;0;1;Kingston Ave & Montgomery St;True;4.066.481;-7.394.269;19;11225;718;
7;4;01b7973e-c92e-4fbe-890e-2c24de33ce0e;4900;9;1;0;2;Macon St & Patchen Ave;True;4.068.374;-739.261;19;11233;877;
31;3;66dc9143-0aca-11e7-82f6-3863bb44ef7c;2009;1;1;0;4;Catherine St & Monroe St;True;4.071.117.444;-7.399.682.619;35;10038;445;
21;3;ea9a19a6-acea-4286-a723-b5481c90a3c0;5072;2;1;0;2;Rutland Rd & Brooklyn Ave;True;4.065.969;-7.394.517;25;11203;742;
5;0;1,83525E+18;1,83525E+18;12;1;0;1;99 St & 35 Ave;True;4.075.404;-7.386.887;19;11368;996;
25;1;b03adb87-2bd9-43a5-a822-7d06a9ee2d81;3771;4;1;0;1;McKibbin St & Bogart St;True;40.706.237;-73.933.871;30;11206;831;
11;10;ddc8ca6c-dceb-4603-ab1e-4bd972ca2a3d;4399;7;1;0;2;5 Ave & 67 St;True;40.635.679;-74.020.005;20;11220;832;
17;2;1a083890-e22b-4f81-8d98-567784034916;4554;5;1;0;1;Cedar Ave & W Fordham Rd;True;4.086.156;-7.391.219;24;10468;708;
11;11;66dc48ef-0aca-11e7-82f6-3863bb44ef7c;484;55;1;0;2;W 44 St & 5 Ave;True;4.075.500.254;-7.398.014.437;68;10036;966;
13;4;1,86168E+18;1,86168E+18;7;1;0;0;W 233 St & Albany Crescent;True;4.087.979;-7.390.164;20;10463;446;
19;9;66dc79e6-0aca-11e7-82f6-3863bb44ef7c;508;1;1;0;4;W 46 St & 11 Ave;True;4.076.341.379;-7.399.667.444;25;10036;966;
3;2;b47e5ffd-4215-4476-a89b-ebe52111f763;4037;35;1;0;1;Roosevelt Island Tramway;True;40.757.284;-739.536;39;10044;111;
36;15;1,84824E+18;1,84824E+18;0;1;0;2;Queens Blvd & 56 Ave;True;4.073.481;-7.387.431;38;11373;769;
19;1;4d674595-187c-417c-a691-676c4446c9fc;4064;4;1;0;0;Southern Blvd & E 142 St;True;40.807.347.437.082;-7.390.809.774.398.800;23;10454;437;
15;1;77b21502-a7a2-40b4-8f3e-f9c6c6ef0939;4813;8;1;0;2;65 St & 35 Ave;True;4.075.053;-738.977;25;11377;1095;
17;1;16a4effc-282e-4053-b47b-31f734d50c08;3504;7;1;0;3;E 123 St & Lexington Ave;True;408.029.263;-739.379;27;10035;556;
5;5;a90e9ad3-4347-4fa4-b031-9bf1f69ce049;4793;14;1;0;0;39 Dr & 52 St;True;4.074.732;-7.391.197;19;11377;1095;
24;0;1,88274E+18;1,88274E+18;3;1;0;0;11 St & 44 Rd;True;40.749.207;-73.949.373;27;11101;1806;
10;0;ebce9ecb-9678-4c42-89d7-08e54bc6fe90;4154;7;1;0;2;Faile St & Garrison Ave;True;40.820.578;-73.888.271;19;10474;130;
54;23;66ddb6d9-0aca-11e7-82f6-3863bb44ef7c;3244;17;1;2;5;University Pl & E 8 St;True;4.073.143.724.085.220;-7.399.490.341.544.150;79;10003;2245;
17;7;1,85981E+18;1,85981E+18;8;1;0;0;111 St & 53 Ave;True;4.074.336;-7.385.129;25;11368;996;
10;10;d11db4cd-f9bf-430b-ac19-104fef323b24;4841;10;1;0;1;60 Pl & Linden St;True;4.070.886;-7.390.182;21;11385;909;
33;6;73b403cf-86fd-4f93-a484-5cb06a2abeea;3658;0;1;0;6;W 18 St & 9 Ave;True;407.435.337.324.616;-7.400.367.558.002.470;39;10011;1628;
16;1;e6c2a46e-431a-4101-af84-870f660ff4cb;4111;51;1;0;2;E 27 St & Park Ave S;True;4.074.275.179.648.990;-739.847.157.150.507;69;10010;792;
1;1;c29c9178-bcb1-4c0c-b789-f4a89512a4e4;4105;19;1;0;1;Concourse Village West & E 156 St;True;40.823.162;-73.923.267;21;10451;645;
14;9;66dd4ac1-0aca-11e7-82f6-3863bb44ef7c;3160;16;1;2;6;Central Park West & W 76 St;True;4.077.896.784;-7.397.374.737;39;10023;683;
19;1;40eaa69a-d3ab-48fc-b395-b5bdc6a1aa85;3608;2;1;0;0;5 St & 51 Ave;True;407.423.737;-739.566;21;11101;1806;
45;1;66dc8eb1-0aca-11e7-82f6-3863bb44ef7c;2002;7;1;1;4;Wythe Ave & Metropolitan Ave;True;40.716.887;-73.963.198;57;11249;722;
14;1;1,81491E+18;1,81491E+18;6;1;0;1;Albemarle Rd & E 21 St;True;4.064.741;-7.395.933;21;11226;713;
4;4;cd72b9da-b7c6-4785-92b5-0fb2130f0d7b;4505;16;1;0;3;University Ave & Brandt Pl;True;40.848.354;-73.918.389;23;10453;633;
19;0;66de88d7-0aca-11e7-82f6-3863bb44ef7c;3440;21;1;0;7;Fulton St & Adams St;True;4.069.241.829.257.840;-7.398.949.474.096.290;47;11201;2201;
4;0;1,8149E+18;1,8149E+18;20;1;0;0;New York Ave & Lenox Rd;True;4.065.458;-7.394.716;24;11226;713;
0;0;db91c9e0-d80b-4cb4-9cc2-9453ec8fbeac;4167;16;1;1;2;Grand Concourse & E Mount Eden Ave;True;4.084.301;-7.391.172;19;10457;836;
4;3;52e81f02-b1f9-45d6-9e5c-e15277de1268;4274;18;1;0;0;35 St & 21 Ave;True;40.776.745;-73.906.558;23;11105;731;
18;2;1,86502E+18;1,86502E+18;0;1;0;1;Stratford Rd & Beverley Rd;True;4.064.378;-7.396.867;19;11218;736;
11;1;1,7867E+18;1,7867E+18;9;1;0;0;Greenpoint Ave & Monitor St;True;4.073.224;-7.394.383;20;11222;1314;
14;12;5f2766b0-362e-49e5-ab09-05e2c4b6f626;4611;5;1;0;0;E Mosholu Pkwy & E 204 St;True;408.740.704;-738.833.650.931;19;10458;772;
19;1;0eacb768-c7d5-4499-9182-9a1331d9280c;4342;11;1;0;0;16 St & 4 Ave;True;40.666.197;-73.992.466;30;11215;1088;
14;11;66de3fde-0aca-11e7-82f6-3863bb44ef7c;3383;7;1;1;3;Cathedral Pkwy & Broadway;True;40.804.213;-7.396.699.104;25;10025;806;
34;24;66dca682-0aca-11e7-82f6-3863bb44ef7c;2021;26;1;0;3;W 45 St & 8 Ave;True;4.075.929.124;-7.398.859.651;65;10036;966;
1;1;0cc38ba1-4625-4821-9a6f-e490525cbce2;4345;17;1;1;1;Windsor Pl & 8 Ave;True;40.660.906;-73.983.074;20;11215;1088;
4;0;999865d2-0735-4e85-a9d4-00810231530e;3648;17;1;0;4;Flushing Ave & Vanderbilt Ave;True;4.069.795.031.569.540;-7.397.077.560.424.800;25;11205;702;
25;13;66dd455e-0aca-11e7-82f6-3863bb44ef7c;3147;11;1;0;2;E 85 St & 3 Ave;True;4.077.801.203;-7.395.407.149;39;10028;392;
26;17;cc7b86cf-a2fb-4738-b967-de7b197dc930;4702;2;1;1;11;Ave A & E 14 St;True;4.073.031.071.000.890;-7.398.047.178.983.680;41;10009;1560;
24;1;4543214c-c9d4-4f20-9cd9-dd05cc365931;4592;12;1;0;11;Sands St & Jay St;True;40.700.119;-739.862;48;11201;2201;
